,eb,eblc,metric,value,model,tfe,data,te_metric,te
57,0.01,swing,mae,0.2821657359600067,informer,0.022770017588885236,weather,rmse,2.277822971343994
57,0.01,swing,mae,0.2821657359600067,informer,0.022770017588885236,weather,nrmse,0.0213079806417226
57,0.01,swing,mae,0.2821657359600067,informer,0.022770017588885236,weather,rse,0.1399514228105545
57,0.01,swing,mae,0.2821657359600067,informer,0.022770017588885236,weather,corr,0.9904115796089172
58,0.01,swing,mae,0.2885494828224182,nbeats,0.013601678311162404,weather,mae,1.8919655084609983
58,0.01,swing,mae,0.2885494828224182,nbeats,0.013601678311162404,weather,rmse,2.277822971343994
58,0.01,swing,mae,0.2885494828224182,nbeats,0.013601678311162404,weather,nrmse,0.0213079806417226
58,0.01,swing,mae,0.2885494828224182,nbeats,0.013601678311162404,weather,rse,0.1399514228105545
58,0.01,swing,mae,0.2885494828224182,nbeats,0.013601678311162404,weather,corr,0.9904115796089172
59,0.01,swing,mae,0.317222461104393,transformer,0.027330796776597853,weather,mae,1.8919655084609983
59,0.01,swing,mae,0.317222461104393,transformer,0.027330796776597853,weather,rmse,2.277822971343994
59,0.01,swing,mae,0.317222461104393,transformer,0.027330796776597853,weather,nrmse,0.0213079806417226
59,0.01,swing,mae,0.317222461104393,transformer,0.027330796776597853,weather,rse,0.1399514228105545
59,0.01,swing,mae,0.317222461104393,transformer,0.027330796776597853,weather,corr,0.9904115796089172
60,0.013,swing,mae,0.2945195734500885,dlinear,0.05432283555159522,weather,mae,2.374535322189331
60,0.013,swing,mae,0.2945195734500885,dlinear,0.05432283555159522,weather,rmse,2.870192527770996
60,0.013,swing,mae,0.2945195734500885,dlinear,0.05432283555159522,weather,nrmse,0.0268493238836526
60,0.013,swing,mae,0.2945195734500885,dlinear,0.05432283555159522,weather,rse,0.1763471215963363
60,0.013,swing,mae,0.2945195734500885,dlinear,0.05432283555159522,weather,corr,0.9847654104232788
61,0.013,swing,mae,0.2888936549425125,gru,0.10219388182743126,weather,mae,2.374535322189331
61,0.013,swing,mae,0.2888936549425125,gru,0.10219388182743126,weather,rmse,2.870192527770996
61,0.013,swing,mae,0.2888936549425125,gru,0.10219388182743126,weather,nrmse,0.0268493238836526
61,0.013,swing,mae,0.2888936549425125,gru,0.10219388182743126,weather,rse,0.1763471215963363
61,0.013,swing,mae,0.2888936549425125,gru,0.10219388182743126,weather,corr,0.9847654104232788
62,0.013,swing,mae,0.2934181988239288,informer,0.06024637089848614,weather,mae,2.374535322189331
62,0.013,swing,mae,0.2934181988239288,informer,0.06024637089848614,weather,rmse,2.870192527770996
62,0.013,swing,mae,0.2934181988239288,informer,0.06024637089848614,weather,nrmse,0.0268493238836526
62,0.013,swing,mae,0.2934181988239288,informer,0.06024637089848614,weather,rse,0.1763471215963363
62,0.013,swing,mae,0.2934181988239288,informer,0.06024637089848614,weather,corr,0.9847654104232788
63,0.013,swing,mae,0.3040159344673157,nbeats,0.06378352806104312,weather,mae,2.374535322189331
63,0.013,swing,mae,0.3040159344673157,nbeats,0.06378352806104312,weather,rmse,2.870192527770996
63,0.013,swing,mae,0.3040159344673157,nbeats,0.06378352806104312,weather,nrmse,0.0268493238836526
63,0.013,swing,mae,0.3040159344673157,nbeats,0.06378352806104312,weather,rse,0.1763471215963363
63,0.013,swing,mae,0.3040159344673157,nbeats,0.06378352806104312,weather,corr,0.9847654104232788
64,0.013,swing,mae,0.3343844413757324,transformer,0.07725216754247742,weather,mae,2.374535322189331
64,0.013,swing,mae,0.3343844413757324,transformer,0.07725216754247742,weather,rmse,2.870192527770996
64,0.013,swing,mae,0.3343844413757324,transformer,0.07725216754247742,weather,nrmse,0.0268493238836526
64,0.013,swing,mae,0.3343844413757324,transformer,0.07725216754247742,weather,rse,0.1763471215963363
64,0.013,swing,mae,0.3343844413757324,transformer,0.07725216754247742,weather,corr,0.9847654104232788
65,0.015,swing,mae,0.2984440326690674,dlinear,0.06675823736883521,weather,mae,2.7577767372131348
65,0.015,swing,mae,0.2984440326690674,dlinear,0.06675823736883521,weather,rmse,3.3052685260772705
65,0.015,swing,mae,0.2984440326690674,dlinear,0.06675823736883521,weather,nrmse,0.0309192575514316
65,0.015,swing,mae,0.2984440326690674,dlinear,0.06675823736883521,weather,rse,0.2030785679817199
65,0.015,swing,mae,0.2984440326690674,dlinear,0.06675823736883521,weather,corr,0.9800530672073364
66,0.015,swing,mae,0.2966312617063522,gru,0.1256130948012334,weather,mae,2.7577767372131348
66,0.015,swing,mae,0.2966312617063522,gru,0.1256130948012334,weather,rmse,3.3052685260772705
66,0.015,swing,mae,0.2966312617063522,gru,0.1256130948012334,weather,nrmse,0.0309192575514316
66,0.015,swing,mae,0.2966312617063522,gru,0.1256130948012334,weather,rse,0.2030785679817199
66,0.015,swing,mae,0.2966312617063522,gru,0.1256130948012334,weather,corr,0.9800530672073364
67,0.015,swing,mae,0.299264058470726,informer,0.07860362985690926,weather,mae,2.7577767372131348
67,0.015,swing,mae,0.299264058470726,informer,0.07860362985690926,weather,rmse,3.3052685260772705
67,0.015,swing,mae,0.299264058470726,informer,0.07860362985690926,weather,nrmse,0.0309192575514316
67,0.015,swing,mae,0.299264058470726,informer,0.07860362985690926,weather,rse,0.2030785679817199
67,0.015,swing,mae,0.299264058470726,informer,0.07860362985690926,weather,corr,0.9800530672073364
68,0.015,swing,mae,0.307177186012268,nbeats,0.07341840950112719,weather,mae,2.7577767372131348
68,0.015,swing,mae,0.307177186012268,nbeats,0.07341840950112719,weather,rmse,3.3052685260772705
68,0.015,swing,mae,0.307177186012268,nbeats,0.07341840950112719,weather,nrmse,0.0309192575514316
68,0.015,swing,mae,0.307177186012268,nbeats,0.07341840950112719,weather,rse,0.2030785679817199
68,0.015,swing,mae,0.307177186012268,nbeats,0.07341840950112719,weather,corr,0.9800530672073364
69,0.015,swing,mae,0.3391731679439544,transformer,0.09028028261374024,weather,mae,2.7577767372131348
69,0.015,swing,mae,0.3391731679439544,transformer,0.09028028261374024,weather,rmse,3.3052685260772705
69,0.015,swing,mae,0.3391731679439544,transformer,0.09028028261374024,weather,nrmse,0.0309192575514316
69,0.015,swing,mae,0.3391731679439544,transformer,0.09028028261374024,weather,rse,0.2030785679817199
69,0.015,swing,mae,0.3391731679439544,transformer,0.09028028261374024,weather,corr,0.9800530672073364
70,0.017,swing,mae,0.3117206543684006,dlinear,0.10650631842422033,weather,mae,3.141407966613769
70,0.017,swing,mae,0.3117206543684006,dlinear,0.10650631842422033,weather,rmse,3.767317771911621
70,0.017,swing,mae,0.3117206543684006,dlinear,0.10650631842422033,weather,nrmse,0.0352415144443511
70,0.017,swing,mae,0.3117206543684006,dlinear,0.10650631842422033,weather,rse,0.2314672619104385
70,0.017,swing,mae,0.3117206543684006,dlinear,0.10650631842422033,weather,corr,0.9739043712615968
71,0.017,swing,mae,0.3099811971187591,gru,0.16327024568121332,weather,mae,3.141407966613769
71,0.017,swing,mae,0.3099811971187591,gru,0.16327024568121332,weather,rmse,3.767317771911621
71,0.017,swing,mae,0.3099811971187591,gru,0.16327024568121332,weather,nrmse,0.0352415144443511
71,0.017,swing,mae,0.3099811971187591,gru,0.16327024568121332,weather,rse,0.2314672619104385
71,0.017,swing,mae,0.3099811971187591,gru,0.16327024568121332,weather,corr,0.9739043712615968
72,0.017,swing,mae,0.3087498843669891,informer,0.10691199851118625,weather,mae,3.141407966613769
72,0.017,swing,mae,0.3087498843669891,informer,0.10691199851118625,weather,rmse,3.767317771911621
72,0.017,swing,mae,0.3087498843669891,informer,0.10691199851118625,weather,nrmse,0.0352415144443511
72,0.017,swing,mae,0.3087498843669891,informer,0.10691199851118625,weather,rse,0.2314672619104385
72,0.017,swing,mae,0.3087498843669891,informer,0.10691199851118625,weather,corr,0.9739043712615968
73,0.017,swing,mae,0.3202932626008987,nbeats,0.11136212086086886,weather,mae,3.141407966613769
73,0.017,swing,mae,0.3202932626008987,nbeats,0.11136212086086886,weather,rmse,3.767317771911621
73,0.017,swing,mae,0.3202932626008987,nbeats,0.11136212086086886,weather,nrmse,0.0352415144443511
73,0.017,swing,mae,0.3202932626008987,nbeats,0.11136212086086886,weather,rse,0.2314672619104385
73,0.017,swing,mae,0.3202932626008987,nbeats,0.11136212086086886,weather,corr,0.9739043712615968
74,0.017,swing,mae,0.3546875864267349,transformer,0.1300724065494975,weather,mae,3.141407966613769
74,0.017,swing,mae,0.3546875864267349,transformer,0.1300724065494975,weather,rmse,3.767317771911621
74,0.017,swing,mae,0.3546875864267349,transformer,0.1300724065494975,weather,nrmse,0.0352415144443511
74,0.017,swing,mae,0.3546875864267349,transformer,0.1300724065494975,weather,rse,0.2314672619104385
74,0.017,swing,mae,0.3546875864267349,transformer,0.1300724065494975,weather,corr,0.9739043712615968
75,0.02,swing,mae,0.3155491799116134,dlinear,0.11734698479378693,weather,mae,3.520263671875
75,0.02,swing,mae,0.3155491799116134,dlinear,0.11734698479378693,weather,rmse,4.256260395050049
75,0.02,swing,mae,0.3155491799116134,dlinear,0.11734698479378693,weather,nrmse,0.0398153476417064
75,0.02,swing,mae,0.3155491799116134,dlinear,0.11734698479378693,weather,rse,0.2615083456039428
75,0.02,swing,mae,0.3155491799116134,dlinear,0.11734698479378693,weather,corr,0.9663864374160768
76,0.02,swing,mae,0.3216691315174103,gru,0.19367304632218243,weather,mae,3.520263671875
76,0.02,swing,mae,0.3216691315174103,gru,0.19367304632218243,weather,rmse,4.256260395050049
76,0.02,swing,mae,0.3216691315174103,gru,0.19367304632218243,weather,nrmse,0.0398153476417064
76,0.02,swing,mae,0.3216691315174103,gru,0.19367304632218243,weather,rse,0.2615083456039428
76,0.02,swing,mae,0.3216691315174103,gru,0.19367304632218243,weather,corr,0.9663864374160768
77,0.02,swing,mae,0.3195672482252121,informer,0.13714306231128293,weather,mae,3.520263671875
77,0.02,swing,mae,0.3195672482252121,informer,0.13714306231128293,weather,rmse,4.256260395050049
77,0.02,swing,mae,0.3195672482252121,informer,0.13714306231128293,weather,nrmse,0.0398153476417064
77,0.02,swing,mae,0.3195672482252121,informer,0.13714306231128293,weather,rse,0.2615083456039428
77,0.02,swing,mae,0.3195672482252121,informer,0.13714306231128293,weather,corr,0.9663864374160768
78,0.02,swing,mae,0.3245223462581634,nbeats,0.12294259898579903,weather,mae,3.520263671875
78,0.02,swing,mae,0.3245223462581634,nbeats,0.12294259898579903,weather,rmse,4.256260395050049
78,0.02,swing,mae,0.3245223462581634,nbeats,0.12294259898579903,weather,nrmse,0.0398153476417064
78,0.02,swing,mae,0.3245223462581634,nbeats,0.12294259898579903,weather,rse,0.2615083456039428
78,0.02,swing,mae,0.3245223462581634,nbeats,0.12294259898579903,weather,corr,0.9663864374160768
79,0.02,swing,mae,0.3631873577833175,transformer,0.15043155584985085,weather,mae,3.520263671875
79,0.02,swing,mae,0.3631873577833175,transformer,0.15043155584985085,weather,rmse,4.256260395050049
79,0.02,swing,mae,0.3631873577833175,transformer,0.15043155584985085,weather,nrmse,0.0398153476417064
79,0.02,swing,mae,0.3631873577833175,transformer,0.15043155584985085,weather,rse,0.2615083456039428
79,0.02,swing,mae,0.3631873577833175,transformer,0.15043155584985085,weather,corr,0.9663864374160768
80,0.023,swing,mae,0.3319249600172043,dlinear,0.16089336854812863,weather,mae,4.06173849105835
80,0.023,swing,mae,0.3319249600172043,dlinear,0.16089336854812863,weather,rmse,4.912628650665283
80,0.023,swing,mae,0.3319249600172043,dlinear,0.16089336854812863,weather,nrmse,0.045955367386341
80,0.023,swing,mae,0.3319249600172043,dlinear,0.16089336854812863,weather,rse,0.3018361628055572
80,0.023,swing,mae,0.3319249600172043,dlinear,0.16089336854812863,weather,corr,0.95419842004776
81,0.023,swing,mae,0.3377164900302887,gru,0.23198748487122856,weather,mae,4.06173849105835
81,0.023,swing,mae,0.3377164900302887,gru,0.23198748487122856,weather,rmse,4.912628650665283
81,0.023,swing,mae,0.3377164900302887,gru,0.23198748487122856,weather,nrmse,0.045955367386341
81,0.023,swing,mae,0.3377164900302887,gru,0.23198748487122856,weather,rse,0.3018361628055572
81,0.023,swing,mae,0.3377164900302887,gru,0.23198748487122856,weather,corr,0.95419842004776
82,0.023,swing,mae,0.331756591796875,informer,0.1688460033431837,weather,mae,4.06173849105835
82,0.023,swing,mae,0.331756591796875,informer,0.1688460033431837,weather,rmse,4.912628650665283
82,0.023,swing,mae,0.331756591796875,informer,0.1688460033431837,weather,nrmse,0.045955367386341
82,0.023,swing,mae,0.331756591796875,informer,0.1688460033431837,weather,rse,0.3018361628055572
82,0.023,swing,mae,0.331756591796875,informer,0.1688460033431837,weather,corr,0.95419842004776
83,0.023,swing,mae,0.3423147648572922,nbeats,0.16852921696534828,weather,mae,4.06173849105835
83,0.023,swing,mae,0.3423147648572922,nbeats,0.16852921696534828,weather,rmse,4.912628650665283
83,0.023,swing,mae,0.3423147648572922,nbeats,0.16852921696534828,weather,nrmse,0.045955367386341
83,0.023,swing,mae,0.3423147648572922,nbeats,0.16852921696534828,weather,rse,0.3018361628055572
83,0.023,swing,mae,0.3423147648572922,nbeats,0.16852921696534828,weather,corr,0.95419842004776
84,0.023,swing,mae,0.378471627831459,transformer,0.18474068913725483,weather,mae,4.06173849105835
84,0.023,swing,mae,0.378471627831459,transformer,0.18474068913725483,weather,rmse,4.912628650665283
84,0.023,swing,mae,0.378471627831459,transformer,0.18474068913725483,weather,nrmse,0.045955367386341
84,0.023,swing,mae,0.378471627831459,transformer,0.18474068913725483,weather,rse,0.3018361628055572
84,0.023,swing,mae,0.378471627831459,transformer,0.18474068913725483,weather,corr,0.95419842004776
85,0.025,swing,mae,0.3356637060642242,dlinear,0.17023964741203598,weather,mae,4.388578414916992
85,0.025,swing,mae,0.3356637060642242,dlinear,0.17023964741203598,weather,rmse,5.327504634857178
85,0.025,swing,mae,0.3356637060642242,dlinear,0.17023964741203598,weather,nrmse,0.049836341291666
85,0.025,swing,mae,0.3356637060642242,dlinear,0.17023964741203598,weather,rse,0.3273265063762665
85,0.025,swing,mae,0.3356637060642242,dlinear,0.17023964741203598,weather,corr,0.9459428191184998
86,0.025,swing,mae,0.3456549644470215,gru,0.24962602136045298,weather,mae,4.388578414916992
86,0.025,swing,mae,0.3456549644470215,gru,0.24962602136045298,weather,rmse,5.327504634857178
86,0.025,swing,mae,0.3456549644470215,gru,0.24962602136045298,weather,nrmse,0.049836341291666
86,0.025,swing,mae,0.3456549644470215,gru,0.24962602136045298,weather,rse,0.3273265063762665
86,0.025,swing,mae,0.3456549644470215,gru,0.24962602136045298,weather,corr,0.9459428191184998
87,0.025,swing,mae,0.3379096835851669,informer,0.18398071856464332,weather,mae,4.388578414916992
87,0.025,swing,mae,0.3379096835851669,informer,0.18398071856464332,weather,rmse,5.327504634857178
87,0.025,swing,mae,0.3379096835851669,informer,0.18398071856464332,weather,nrmse,0.049836341291666
87,0.025,swing,mae,0.3379096835851669,informer,0.18398071856464332,weather,rse,0.3273265063762665
87,0.025,swing,mae,0.3379096835851669,informer,0.18398071856464332,weather,corr,0.9459428191184998
88,0.025,swing,mae,0.3487051874399185,nbeats,0.1837668728996012,weather,mae,4.388578414916992
88,0.025,swing,mae,0.3487051874399185,nbeats,0.1837668728996012,weather,rmse,5.327504634857178
88,0.025,swing,mae,0.3487051874399185,nbeats,0.1837668728996012,weather,nrmse,0.049836341291666
88,0.025,swing,mae,0.3487051874399185,nbeats,0.1837668728996012,weather,rse,0.3273265063762665
88,0.025,swing,mae,0.3487051874399185,nbeats,0.1837668728996012,weather,corr,0.9459428191184998
89,0.025,swing,mae,0.3849045932292938,transformer,0.19836623434845072,weather,mae,4.388578414916992
89,0.025,swing,mae,0.3849045932292938,transformer,0.19836623434845072,weather,rmse,5.327504634857178
89,0.025,swing,mae,0.3849045932292938,transformer,0.19836623434845072,weather,nrmse,0.049836341291666
89,0.025,swing,mae,0.3849045932292938,transformer,0.19836623434845072,weather,rse,0.3273265063762665
89,0.025,swing,mae,0.3849045932292938,transformer,0.19836623434845072,weather,corr,0.9459428191184998
90,0.027,swing,mae,0.3635492622852325,dlinear,0.23388529701839259,weather,mae,5.151535987854004
90,0.027,swing,mae,0.3635492622852325,dlinear,0.23388529701839259,weather,rmse,6.096166610717773
90,0.027,swing,mae,0.3635492622852325,dlinear,0.23388529701839259,weather,nrmse,0.0570268183946609
90,0.027,swing,mae,0.3635492622852325,dlinear,0.23388529701839259,weather,rse,0.374553769826889
90,0.027,swing,mae,0.3635492622852325,dlinear,0.23388529701839259,weather,corr,0.9313691854476928
91,0.027,swing,mae,0.3812247365713119,gru,0.3196388743254995,weather,mae,5.151535987854004
91,0.027,swing,mae,0.3812247365713119,gru,0.3196388743254995,weather,rmse,6.096166610717773
91,0.027,swing,mae,0.3812247365713119,gru,0.3196388743254995,weather,nrmse,0.0570268183946609
91,0.027,swing,mae,0.3812247365713119,gru,0.3196388743254995,weather,rse,0.374553769826889
91,0.027,swing,mae,0.3812247365713119,gru,0.3196388743254995,weather,corr,0.9313691854476928
92,0.027,swing,mae,0.3664916157722473,informer,0.24762039478531184,weather,mae,5.151535987854004
92,0.027,swing,mae,0.3664916157722473,informer,0.24762039478531184,weather,rmse,6.096166610717773
92,0.027,swing,mae,0.3664916157722473,informer,0.24762039478531184,weather,nrmse,0.0570268183946609
92,0.027,swing,mae,0.3664916157722473,informer,0.24762039478531184,weather,rse,0.374553769826889
92,0.027,swing,mae,0.3664916157722473,informer,0.24762039478531184,weather,corr,0.9313691854476928
93,0.027,swing,mae,0.3780558705329895,nbeats,0.24713581307718702,weather,mae,5.151535987854004
93,0.027,swing,mae,0.3780558705329895,nbeats,0.24713581307718702,weather,rmse,6.096166610717773
93,0.027,swing,mae,0.3780558705329895,nbeats,0.24713581307718702,weather,nrmse,0.0570268183946609
93,0.027,swing,mae,0.3780558705329895,nbeats,0.24713581307718702,weather,rse,0.374553769826889
93,0.027,swing,mae,0.3780558705329895,nbeats,0.24713581307718702,weather,corr,0.9313691854476928
94,0.027,swing,mae,0.4117156565189361,transformer,0.2505688972438061,weather,mae,5.151535987854004
94,0.027,swing,mae,0.4117156565189361,transformer,0.2505688972438061,weather,rmse,6.096166610717773
94,0.027,swing,mae,0.4117156565189361,transformer,0.2505688972438061,weather,nrmse,0.0570268183946609
94,0.027,swing,mae,0.4117156565189361,transformer,0.2505688972438061,weather,rse,0.374553769826889
94,0.027,swing,mae,0.4117156565189361,transformer,0.2505688972438061,weather,corr,0.9313691854476928
95,0.03,swing,mae,0.3722587376832962,dlinear,0.2518095429319697,weather,mae,5.409597396850586
95,0.03,swing,mae,0.3722587376832962,dlinear,0.2518095429319697,weather,rmse,6.482128143310547
95,0.03,swing,mae,0.3722587376832962,dlinear,0.2518095429319697,weather,nrmse,0.0606373101472854
95,0.03,swing,mae,0.3722587376832962,dlinear,0.2518095429319697,weather,rse,0.3982675969600677
95,0.03,swing,mae,0.3722587376832962,dlinear,0.2518095429319697,weather,corr,0.9226405620574952
96,0.03,swing,mae,0.3870093375444412,gru,0.329808183558779,weather,mae,5.409597396850586
96,0.03,swing,mae,0.3870093375444412,gru,0.329808183558779,weather,rmse,6.482128143310547
96,0.03,swing,mae,0.3870093375444412,gru,0.329808183558779,weather,nrmse,0.0606373101472854
96,0.03,swing,mae,0.3870093375444412,gru,0.329808183558779,weather,rse,0.3982675969600677
96,0.03,swing,mae,0.3870093375444412,gru,0.329808183558779,weather,corr,0.9226405620574952
97,0.03,swing,mae,0.3717016875743866,informer,0.2581663564978189,weather,mae,5.409597396850586
97,0.03,swing,mae,0.3717016875743866,informer,0.2581663564978189,weather,rmse,6.482128143310547
