error,compression,data,eb,metrics,forecasting error,model,compression ratio
0.26896780729293823,pmc,solar,0.15,rse,0.4097726047039032,DLinear,6.27
0.26896780729293823,pmc,solar,0.15,corr,0.9118009209632874,DLinear,6.27
0.26896780729293823,pmc,solar,0.15,mae,0.20938386023044586,DLinear,6.27
0.26896780729293823,pmc,solar,0.15,rmse,0.35185620188713074,DLinear,6.27
0.2971934080123901,pmc,ettm2,0.05,rse,0.26698538661003113,DLinear,5.06
0.2971934080123901,pmc,ettm2,0.05,nrmse,0.048961345106363297,DLinear,5.06
0.2971934080123901,pmc,ettm2,0.05,corr,0.9636265635490416,DLinear,5.06
0.2971934080123901,pmc,ettm2,0.05,mae,0.11437578499317168,DLinear,5.06
0.2971934080123901,pmc,ettm2,0.05,data_corr,0.9983851909637452,DLinear,5.06
0.2971934080123901,pmc,ettm2,0.05,rmse,0.16442638635635376,DLinear,5.06
0.3128253221511841,swing,ettm1,0.15,corr,0.9521858096122742,DLinear,3.51
0.3128253221511841,swing,ettm1,0.15,rmse,0.1050109937787056,DLinear,3.51
0.3128253221511841,swing,ettm1,0.15,mae,0.07886656373739243,DLinear,3.51
0.3128253221511841,swing,ettm1,0.15,nrmse,0.05206580460071564,DLinear,3.51
0.3128253221511841,swing,ettm1,0.15,rse,0.30642789602279663,DLinear,3.51
0.3128253221511841,swing,ettm1,0.15,data_corr,0.9903947710990906,DLinear,3.51
0.32559069991111755,sz,ettm1,0.15,rse,0.30843088030815125,DLinear,10.51
0.32559069991111755,sz,ettm1,0.15,rmse,0.1056974083185196,DLinear,10.51
0.32559069991111755,sz,ettm1,0.15,corr,0.9512205719947816,DLinear,10.51
0.32559069991111755,sz,ettm1,0.15,mae,0.07915270328521729,DLinear,10.51
0.32559069991111755,sz,ettm1,0.15,nrmse,0.05240613967180252,DLinear,10.51
0.32559069991111755,sz,ettm1,0.15,data_corr,0.9910993576049804,DLinear,10.51
0.3266772627830505,pmc,ettm1,0.2,data_corr,0.989332377910614,DLinear,10.74
0.3266772627830505,pmc,ettm1,0.2,rmse,0.10609550029039384,DLinear,10.74
0.3266772627830505,pmc,ettm1,0.2,nrmse,0.05260351672768593,DLinear,10.74
0.3266772627830505,pmc,ettm1,0.2,mae,0.07826802134513855,DLinear,10.74
0.3266772627830505,pmc,ettm1,0.2,corr,0.9514904022216796,DLinear,10.74
0.3266772627830505,pmc,ettm1,0.2,rse,0.3095925450325012,DLinear,10.74
0.3346395492553711,sz,ettm2,0.05,rse,0.2678481936454773,DLinear,10.13
0.3346395492553711,sz,ettm2,0.05,data_corr,0.99823397397995,DLinear,10.13
0.3346395492553711,sz,ettm2,0.05,rmse,0.16495777666568756,DLinear,10.13
0.3346395492553711,sz,ettm2,0.05,mae,0.11488386988639833,DLinear,10.13
0.3346395492553711,sz,ettm2,0.05,corr,0.963286817073822,DLinear,10.13
0.3346395492553711,sz,ettm2,0.05,nrmse,0.04911958053708077,DLinear,10.13
0.33519962430000305,swing,ettm2,0.05,corr,0.9629095196723938,DLinear,3.72
0.33519962430000305,swing,ettm2,0.05,data_corr,0.9979980587959291,DLinear,3.72
0.33519962430000305,swing,ettm2,0.05,mae,0.1167971044778824,DLinear,3.72
0.33519962430000305,swing,ettm2,0.05,rse,0.269651859998703,DLinear,3.72
0.33519962430000305,swing,ettm2,0.05,nrmse,0.0494503453373909,DLinear,3.72
0.33519962430000305,swing,ettm2,0.05,rmse,0.16606858372688293,DLinear,3.72
0.3363646864891052,pmc,solar,0.2,corr,0.9114559292793274,DLinear,6.9
0.3363646864891052,pmc,solar,0.2,rse,0.4106287360191345,DLinear,6.9
0.3363646864891052,pmc,solar,0.2,data_corr,0.9954863190650941,DLinear,6.9
0.3363646864891052,pmc,solar,0.2,rmse,0.3525913655757904,DLinear,6.9
0.3363646864891052,pmc,solar,0.2,mae,0.21029533445835116,DLinear,6.9
0.3363646864891052,pmc,solar,0.2,nrmse,0.09526371210813522,DLinear,6.9
0.35657891631126404,swing,solar,0.15,rse,0.4138966500759125,DLinear,2.64
0.35657891631126404,swing,solar,0.15,rmse,0.3553973734378815,DLinear,2.64
0.35657891631126404,swing,solar,0.15,data_corr,0.9954012036323548,DLinear,2.64
0.35657891631126404,swing,solar,0.15,nrmse,0.0960218459367752,DLinear,2.64
0.35657891631126404,swing,solar,0.15,mae,0.21427351236343384,DLinear,2.64
0.35657891631126404,swing,solar,0.15,corr,0.9104694724082948,DLinear,2.64
0.39339929819107056,pmc,solar,0.25,rmse,0.3532329499721527,DLinear,7.52
0.39339929819107056,pmc,solar,0.25,data_corr,0.9938793182373048,DLinear,7.52
0.39339929819107056,pmc,solar,0.25,nrmse,0.09543705731630324,DLinear,7.52
0.39339929819107056,pmc,solar,0.25,rse,0.4113759398460388,DLinear,7.52
0.39339929819107056,pmc,solar,0.25,mae,0.21108271181583405,DLinear,7.52
0.39339929819107056,pmc,solar,0.25,corr,0.911165416240692,DLinear,7.52
0.4056881070137024,pmc,ettm1,0.25,nrmse,0.05473007634282112,DLinear,13.22
0.4056881070137024,pmc,ettm1,0.25,rse,0.3221081495285034,DLinear,13.22
0.4056881070137024,pmc,ettm1,0.25,rmse,0.1103845313191414,DLinear,13.22
0.4056881070137024,pmc,ettm1,0.25,corr,0.9473616480827332,DLinear,13.22
0.4056881070137024,pmc,ettm1,0.25,mae,0.08147283643484116,DLinear,13.22
0.4056881070137024,pmc,ettm1,0.25,data_corr,0.9832921028137208,DLinear,13.22
0.4153048098087311,pmc,ettm2,0.07,mae,0.11665447056293488,DLinear,6.18
0.4153048098087311,pmc,ettm2,0.07,rse,0.2698928713798523,DLinear,6.18
0.4153048098087311,pmc,ettm2,0.07,nrmse,0.04949454218149185,DLinear,6.18
0.4153048098087311,pmc,ettm2,0.07,rmse,0.16621701419353485,DLinear,6.18
0.4153048098087311,pmc,ettm2,0.07,corr,0.9628130793571472,DLinear,6.18
0.4153048098087311,pmc,ettm2,0.07,data_corr,0.9969399571418762,DLinear,6.18
0.4167799055576325,swing,ettm1,0.2,data_corr,0.9834367036819458,DLinear,4.79
0.4167799055576325,swing,ettm1,0.2,rse,0.3214879035949707,DLinear,4.79
0.4167799055576325,swing,ettm1,0.2,mae,0.08372598141431807,DLinear,4.79
0.4167799055576325,swing,ettm1,0.2,nrmse,0.054624684154987335,DLinear,4.79
0.4167799055576325,swing,ettm1,0.2,rmse,0.11017196625471117,DLinear,4.79
0.4167799055576325,swing,ettm1,0.2,corr,0.9471028447151184,DLinear,4.79
0.420026034116745,sz,ettm1,0.2,nrmse,0.05358341708779335,DLinear,12.02
0.420026034116745,sz,ettm1,0.2,corr,0.9490129351615906,DLinear,12.02
0.420026034116745,sz,ettm1,0.2,rmse,0.10807184875011444,DLinear,12.02
0.420026034116745,sz,ettm1,0.2,mae,0.08117162436246872,DLinear,12.02
0.420026034116745,sz,ettm1,0.2,rse,0.3153596222400665,DLinear,12.02
0.420026034116745,sz,ettm1,0.2,data_corr,0.9848470091819764,DLinear,12.02
0.4273669123649597,sz,solar,0.25,mae,0.2177677303552628,DLinear,10.37
0.4273669123649597,sz,solar,0.25,corr,0.911426842212677,DLinear,10.37
0.4273669123649597,sz,solar,0.25,rse,0.4173734486103058,DLinear,10.37
0.4273669123649597,sz,solar,0.25,data_corr,0.9967262744903564,DLinear,10.37
0.4273669123649597,sz,solar,0.25,nrmse,0.09682844579219818,DLinear,10.37
0.4273669123649597,sz,solar,0.25,rmse,0.3583827912807465,DLinear,10.37
0.4407404065132141,pmc,solar,0.3,mae,0.21231116354465485,DLinear,8.0
0.4407404065132141,pmc,solar,0.3,corr,0.910569965839386,DLinear,8.0
0.4407404065132141,pmc,solar,0.3,nrmse,0.09576062113046646,DLinear,8.0
0.4407404065132141,pmc,solar,0.3,data_corr,0.99235600233078,DLinear,8.0
0.4407404065132141,pmc,solar,0.3,rse,0.41277065873146057,DLinear,8.0
0.4407404065132141,pmc,solar,0.3,rmse,0.35443052649497986,DLinear,8.0
0.443366676568985,sz,solar,0.3,rse,0.4185084998607636,DLinear,11.0
0.443366676568985,sz,solar,0.3,data_corr,0.9962086081504822,DLinear,11.0
0.443366676568985,sz,solar,0.3,mae,0.21857592463493347,DLinear,11.0
0.443366676568985,sz,solar,0.3,nrmse,0.09709176421165466,DLinear,11.0
0.443366676568985,sz,solar,0.3,rmse,0.3593573868274689,DLinear,11.0
0.443366676568985,sz,solar,0.3,corr,0.9111760854721068,DLinear,11.0
0.4657445549964905,pmc,ettm1,0.3,data_corr,0.9778544306755066,DLinear,15.76
0.4657445549964905,pmc,ettm1,0.3,nrmse,0.05658712610602379,DLinear,15.76
0.4657445549964905,pmc,ettm1,0.3,rmse,0.11412999778985974,DLinear,15.76
0.4657445549964905,pmc,ettm1,0.3,mae,0.08426149934530258,DLinear,15.76
0.4657445549964905,pmc,ettm1,0.3,corr,0.9436235427856444,DLinear,15.76
0.4657445549964905,pmc,ettm1,0.3,rse,0.3330376446247101,DLinear,15.76
0.4661480486392975,sz,ettm2,0.07,nrmse,0.049806952476501465,DLinear,11.33
0.4661480486392975,sz,ettm2,0.07,mae,0.11715786159038545,DLinear,11.33
0.4661480486392975,sz,ettm2,0.07,rmse,0.16726617515087128,DLinear,11.33
0.4661480486392975,sz,ettm2,0.07,corr,0.9622861742973328,DLinear,11.33
0.4661480486392975,sz,ettm2,0.07,rse,0.2715964317321777,DLinear,11.33
0.4661480486392975,sz,ettm2,0.07,data_corr,0.9965534806251526,DLinear,11.33
0.4774385094642639,swing,ettm2,0.07,nrmse,0.050878673791885376,DLinear,4.75
0.4774385094642639,swing,ettm2,0.07,corr,0.9608164429664612,DLinear,4.75
0.4774385094642639,swing,ettm2,0.07,data_corr,0.9960508346557616,DLinear,4.75
0.4774385094642639,swing,ettm2,0.07,rse,0.27744051814079285,DLinear,4.75
0.4774385094642639,swing,ettm2,0.07,mae,0.12158039957284927,DLinear,4.75
0.4774385094642639,swing,ettm2,0.07,rmse,0.17086532711982727,DLinear,4.75
0.4820616245269776,sz,solar,0.4,data_corr,0.9948007464408876,DLinear,12.04
0.4820616245269776,sz,solar,0.4,rse,0.4221377074718475,DLinear,12.04
0.4820616245269776,sz,solar,0.4,mae,0.22065594792366028,DLinear,12.04
0.4820616245269776,sz,solar,0.4,corr,0.9107219576835632,DLinear,12.04
0.4820616245269776,sz,solar,0.4,rmse,0.36247366666793823,DLinear,12.04
0.4820616245269776,sz,solar,0.4,nrmse,0.09793372452259064,DLinear,12.04
0.4941412806510925,swing,solar,0.2,rmse,0.36016032099723816,DLinear,2.98
0.4941412806510925,swing,solar,0.2,rse,0.4194436073303223,DLinear,2.98
0.4941412806510925,swing,solar,0.2,nrmse,0.0973087027668953,DLinear,2.98
0.4941412806510925,swing,solar,0.2,mae,0.21853038668632507,DLinear,2.98
0.4941412806510925,swing,solar,0.2,data_corr,0.9915057420730592,DLinear,2.98
0.4941412806510925,swing,solar,0.2,corr,0.9086381196975708,DLinear,2.98
0.5353336930274963,swing,ettm1,0.25,nrmse,0.05852168053388596,DLinear,6.27
0.5353336930274963,swing,ettm1,0.25,corr,0.9393786787986756,DLinear,6.27
0.5353336930274963,swing,ettm1,0.25,data_corr,0.9729682207107544,DLinear,6.27
0.5353336930274963,swing,ettm1,0.25,mae,0.09035491943359376,DLinear,6.27
0.5353336930274963,swing,ettm1,0.25,rse,0.3444232940673828,DLinear,6.27
0.5353336930274963,swing,ettm1,0.25,rmse,0.1180317848920822,DLinear,6.27
0.5383777618408203,pmc,solar,0.4,rse,0.4153119921684265,DLinear,8.93
0.5383777618408203,pmc,solar,0.4,corr,0.9095390439033508,DLinear,8.93
0.5383777618408203,pmc,solar,0.4,nrmse,0.09635020047426224,DLinear,8.93
0.5383777618408203,pmc,solar,0.4,mae,0.2144482284784317,DLinear,8.93
0.5383777618408203,pmc,solar,0.4,rmse,0.3566126823425293,DLinear,8.93
0.5383777618408203,pmc,solar,0.4,data_corr,0.9886202812194824,DLinear,8.93
0.559675395488739,sz,ettm1,0.25,data_corr,0.9740981459617616,DLinear,12.78
0.559675395488739,sz,ettm1,0.25,rmse,0.11289098113775252,DLinear,12.78
0.559675395488739,sz,ettm1,0.25,nrmse,0.055972807109355927,DLinear,12.78
0.559675395488739,sz,ettm1,0.25,mae,0.08564019203186035,DLinear,12.78
0.559675395488739,sz,ettm1,0.25,corr,0.9457857608795166,DLinear,12.78
0.559675395488739,sz,ettm1,0.25,rse,0.32942211627960205,DLinear,12.78
0.5710217952728271,pmc,ettm2,0.1,data_corr,0.9942391514778136,DLinear,7.72
0.5710217952728271,pmc,ettm2,0.1,nrmse,0.05085710808634758,DLinear,7.72
0.5710217952728271,pmc,ettm2,0.1,mae,0.122117318212986,DLinear,7.72
0.5710217952728271,pmc,ettm2,0.1,corr,0.9607174396514891,DLinear,7.72
0.5710217952728271,pmc,ettm2,0.1,rmse,0.17079290747642514,DLinear,7.72
0.5710217952728271,pmc,ettm2,0.1,rse,0.277322918176651,DLinear,7.72
0.5803360342979431,pmc,ettm1,0.4,data_corr,0.9657556414604188,DLinear,20.19
0.5803360342979431,pmc,ettm1,0.4,nrmse,0.06024092435836793,DLinear,20.19
0.5803360342979431,pmc,ettm1,0.4,rse,0.354541689157486,DLinear,20.19
0.5803360342979431,pmc,ettm1,0.4,mae,0.09067878127098083,DLinear,20.19
0.5803360342979431,pmc,ettm1,0.4,corr,0.9357983469963074,DLinear,20.19
0.5803360342979431,pmc,ettm1,0.4,rmse,0.12149930745363235,DLinear,20.19
0.6135038137435913,pmc,solar,0.5,nrmse,0.09699106216430664,DLinear,9.65
0.6135038137435913,pmc,solar,0.5,data_corr,0.9852842688560486,DLinear,9.65
0.6135038137435913,pmc,solar,0.5,corr,0.9083644151687622,DLinear,9.65
0.6135038137435913,pmc,solar,0.5,mae,0.2167330384254456,DLinear,9.65
0.6135038137435913,pmc,solar,0.5,rse,0.41807436943054205,DLinear,9.65
0.6135038137435913,pmc,solar,0.5,rmse,0.358984649181366,DLinear,9.65
0.6177120208740234,swing,ettm1,0.3,rse,0.3608728647232056,DLinear,7.5
0.6177120208740234,swing,ettm1,0.3,nrmse,0.06131666153669357,DLinear,7.5
0.6177120208740234,swing,ettm1,0.3,mae,0.094372920691967,DLinear,7.5
0.6177120208740234,swing,ettm1,0.3,data_corr,0.9645240306854248,DLinear,7.5
0.6177120208740234,swing,ettm1,0.3,rmse,0.12366894632577895,DLinear,7.5
0.6177120208740234,swing,ettm1,0.3,corr,0.932945430278778,DLinear,7.5
0.6177488565444946,sz,ettm1,0.3,nrmse,0.059362176805734634,DLinear,15.24
0.6177488565444946,sz,ettm1,0.3,mae,0.09174148738384247,DLinear,15.24
0.6177488565444946,sz,ettm1,0.3,rmse,0.11972697079181673,DLinear,15.24
0.6177488565444946,sz,ettm1,0.3,corr,0.9408974647521972,DLinear,15.24
0.6177488565444946,sz,ettm1,0.3,data_corr,0.9723473191261292,DLinear,15.24
0.6177488565444946,sz,ettm1,0.3,rse,0.3493699431419373,DLinear,15.24
0.6326013803482056,swing,solar,0.25,nrmse,0.09885914623737337,DLinear,3.32
0.6326013803482056,swing,solar,0.25,rmse,0.3658988475799561,DLinear,3.32
0.6326013803482056,swing,solar,0.25,mae,0.22315384447574613,DLinear,3.32
0.6326013803482056,swing,solar,0.25,rse,0.4261266887187958,DLinear,3.32
0.6326013803482056,swing,solar,0.25,data_corr,0.9863060712814332,DLinear,3.32
0.6326013803482056,swing,solar,0.25,corr,0.9068418145179749,DLinear,3.32
0.6452266573905945,sz,ettm2,0.1,rse,0.2811252176761627,DLinear,14.02
0.6452266573905945,sz,ettm2,0.1,mae,0.12477699667215347,DLinear,14.02
0.6452266573905945,sz,ettm2,0.1,rmse,0.17313459515571594,DLinear,14.02
0.6452266573905945,sz,ettm2,0.1,corr,0.959488332271576,DLinear,14.02
0.6452266573905945,sz,ettm2,0.1,nrmse,0.05155439674854279,DLinear,14.02
0.6452266573905945,sz,ettm2,0.1,data_corr,0.9935044050216676,DLinear,14.02
0.6669836640357971,pmc,ettm1,0.5,rse,0.3771801888942719,DLinear,24.58
0.6669836640357971,pmc,ettm1,0.5,corr,0.9268221855163574,DLinear,24.58
0.6669836640357971,pmc,ettm1,0.5,rmse,0.12925738096237185,DLinear,24.58
0.6669836640357971,pmc,ettm1,0.5,nrmse,0.06408748030662538,DLinear,24.58
0.6669836640357971,pmc,ettm1,0.5,data_corr,0.9552452564239502,DLinear,24.58
0.6669836640357971,pmc,ettm1,0.5,mae,0.09598315507173537,DLinear,24.58
0.7136856317520142,pmc,solar,0.65,mae,0.2209654450416565,DLinear,10.52
0.7136856317520142,pmc,solar,0.65,data_corr,0.9801369309425354,DLinear,10.52
0.7136856317520142,pmc,solar,0.65,rse,0.4232181906700134,DLinear,10.52
0.7136856317520142,pmc,solar,0.65,nrmse,0.09818439185619354,DLinear,10.52
0.7136856317520142,pmc,solar,0.65,corr,0.9061309099197388,DLinear,10.52
0.7136856317520142,pmc,solar,0.65,rmse,0.3634014427661896,DLinear,10.52
0.7145553827285767,swing,ettm2,0.1,data_corr,0.9912720322608948,DLinear,5.74
0.7145553827285767,swing,ettm2,0.1,corr,0.9548737406730652,DLinear,5.74
0.7145553827285767,swing,ettm2,0.1,nrmse,0.05459015816450119,DLinear,5.74
0.7145553827285767,swing,ettm2,0.1,rse,0.2976791560649872,DLinear,5.74
0.7145553827285767,swing,ettm2,0.1,rmse,0.18332956731319427,DLinear,5.74
0.7145553827285767,swing,ettm2,0.1,mae,0.1332971751689911,DLinear,5.74
0.7520884871482849,pmc,ettm1,0.65,corr,0.9219107627868652,DLinear,30.52
0.7520884871482849,pmc,ettm1,0.65,nrmse,0.06610282510519028,DLinear,30.52
0.7520884871482849,pmc,ettm1,0.65,rse,0.38904136419296265,DLinear,30.52
0.7520884871482849,pmc,ettm1,0.65,rmse,0.1333221197128296,DLinear,30.52
0.7520884871482849,pmc,ettm1,0.65,data_corr,0.9461191296577454,DLinear,30.52
0.7520884871482849,pmc,ettm1,0.65,mae,0.10138791054487227,DLinear,30.52
0.7692326903343201,swing,solar,0.3,nrmse,0.10038455575704576,DLinear,3.66
0.7692326903343201,swing,solar,0.3,rmse,0.3715447187423706,DLinear,3.66
0.7692326903343201,swing,solar,0.3,data_corr,0.9797423481941224,DLinear,3.66
0.7692326903343201,swing,solar,0.3,rse,0.4327018857002258,DLinear,3.66
0.7692326903343201,swing,solar,0.3,corr,0.9050154089927672,DLinear,3.66
0.7692326903343201,swing,solar,0.3,mae,0.22688277065753934,DLinear,3.66
0.8000022172927856,pmc,solar,0.8,mae,0.2239156514406204,DLinear,11.31
0.8000022172927856,pmc,solar,0.8,data_corr,0.9750655889511108,DLinear,11.31
0.8000022172927856,pmc,solar,0.8,nrmse,0.09910575300455092,DLinear,11.31
0.8000022172927856,pmc,solar,0.8,rse,0.4271895885467529,DLinear,11.31
0.8000022172927856,pmc,solar,0.8,rmse,0.3668115735054016,DLinear,11.31
0.8000022172927856,pmc,solar,0.8,corr,0.9044557809829712,DLinear,11.31
0.8164338469505309,pmc,ettm1,0.8,mae,0.10683748126029967,DLinear,34.07
0.8164338469505309,pmc,ettm1,0.8,data_corr,0.9375617504119872,DLinear,34.07
0.8164338469505309,pmc,ettm1,0.8,nrmse,0.06976848095655441,DLinear,34.07
0.8164338469505309,pmc,ettm1,0.8,rmse,0.1407153457403183,DLinear,34.07
0.8164338469505309,pmc,ettm1,0.8,rse,0.4106151759624481,DLinear,34.07
0.8164338469505309,pmc,ettm1,0.8,corr,0.9124905467033386,DLinear,34.07
0.8199973106384277,pmc,ettm2,0.15,nrmse,0.05427953973412514,DLinear,10.43
0.8199973106384277,pmc,ettm2,0.15,mae,0.1341828554868698,DLinear,10.43
0.8199973106384277,pmc,ettm2,0.15,rmse,0.18228642642498016,DLinear,10.43
0.8199973106384277,pmc,ettm2,0.15,data_corr,0.9881771802902222,DLinear,10.43
0.8199973106384277,pmc,ettm2,0.15,rse,0.2959854006767273,DLinear,10.43
0.8199973106384277,pmc,ettm2,0.15,corr,0.955144464969635,DLinear,10.43
0.8392094373703003,sz,solar,0.5,mae,0.23654912412166595,DLinear,12.92
0.8392094373703003,sz,solar,0.5,nrmse,0.10420237481594086,DLinear,12.92
0.8392094373703003,sz,solar,0.5,data_corr,0.9882217645645142,DLinear,12.92
0.8392094373703003,sz,solar,0.5,rse,0.44915834069252014,DLinear,12.92
0.8392094373703003,sz,solar,0.5,rmse,0.3856752812862396,DLinear,12.92
0.8392094373703003,sz,solar,0.5,corr,0.9081496596336364,DLinear,12.92
0.8799838423728943,swing,ettm1,0.4,corr,0.9179828763008118,DLinear,10.99
0.8799838423728943,swing,ettm1,0.4,mae,0.11256173998117447,DLinear,10.99
0.8799838423728943,swing,ettm1,0.4,nrmse,0.07304758578538895,DLinear,10.99
0.8799838423728943,swing,ettm1,0.4,rse,0.4299139678478241,DLinear,10.99
0.8799838423728943,swing,ettm1,0.4,rmse,0.1473289281129837,DLinear,10.99
0.8799838423728943,swing,ettm1,0.4,data_corr,0.9432805180549622,DLinear,10.99
0.957632839679718,sz,ettm1,0.4,rmse,0.1553487926721573,DLinear,17.0
0.957632839679718,sz,ettm1,0.4,rse,0.4533163607120514,DLinear,17.0
0.957632839679718,sz,ettm1,0.4,nrmse,0.0770239382982254,DLinear,17.0
0.957632839679718,sz,ettm1,0.4,mae,0.11957649886608125,DLinear,17.0
0.957632839679718,sz,ettm1,0.4,corr,0.9259446263313292,DLinear,17.0
0.957632839679718,sz,ettm1,0.4,data_corr,0.9488222002983092,DLinear,17.0
0.9598940014839172,sz,solar,0.65,data_corr,0.9870558977127076,DLinear,14.08
0.9598940014839172,sz,solar,0.65,rmse,0.4024061858654022,DLinear,14.08
0.9598940014839172,sz,solar,0.65,corr,0.9074679017066956,DLinear,14.08
0.9598940014839172,sz,solar,0.65,rse,0.4686432182788849,DLinear,14.08
0.9598940014839172,sz,solar,0.65,mae,0.2442382127046585,DLinear,14.08
0.9598940014839172,sz,solar,0.65,nrmse,0.1087227612733841,DLinear,14.08
0.9755663275718688,swing,solar,0.4,nrmse,0.1032317653298378,DLinear,4.37
0.9755663275718688,swing,solar,0.4,rse,0.4449746012687683,DLinear,4.37
0.9755663275718688,swing,solar,0.4,rmse,0.3820828497409821,DLinear,4.37
0.9755663275718688,swing,solar,0.4,mae,0.2329073250293732,DLinear,4.37
0.9755663275718688,swing,solar,0.4,data_corr,0.9656447768211364,DLinear,4.37
0.9755663275718688,swing,solar,0.4,corr,0.8976008892059326,DLinear,4.37
0.9787404537200928,sz,ettm2,0.15,mae,0.13836869597434998,DLinear,16.89
0.9787404537200928,sz,ettm2,0.15,nrmse,0.05571535229682922,DLinear,16.89
0.9787404537200928,sz,ettm2,0.15,rse,0.3038148283958435,DLinear,16.89
0.9787404537200928,sz,ettm2,0.15,data_corr,0.9857264757156372,DLinear,16.89
0.9787404537200928,sz,ettm2,0.15,rmse,0.18710829317569733,DLinear,16.89
0.9787404537200928,sz,ettm2,0.15,corr,0.9532280564308168,DLinear,16.89
1.066137194633484,pmc,ettm2,0.2,data_corr,0.9794628620147704,DLinear,13.12
1.066137194633484,pmc,ettm2,0.2,corr,0.9457798004150392,DLinear,13.12
1.066137194633484,pmc,ettm2,0.2,rmse,0.19993484020233154,DLinear,13.12
1.066137194633484,pmc,ettm2,0.2,nrmse,0.0595347210764885,DLinear,13.12
1.066137194633484,pmc,ettm2,0.2,rse,0.3246417939662933,DLinear,13.12
1.066137194633484,pmc,ettm2,0.2,mae,0.1487240046262741,DLinear,13.12
1.09906005859375,swing,ettm2,0.15,corr,0.9438376426696776,DLinear,6.98
1.09906005859375,swing,ettm2,0.15,rmse,0.20381419360637665,DLinear,6.98
1.09906005859375,swing,ettm2,0.15,nrmse,0.060689877718687064,DLinear,6.98
1.09906005859375,swing,ettm2,0.15,data_corr,0.9793646335601808,DLinear,6.98
1.09906005859375,swing,ettm2,0.15,mae,0.1534387320280075,DLinear,6.98
1.09906005859375,swing,ettm2,0.15,rse,0.330940842628479,DLinear,6.98
1.1238726377487185,sz,solar,0.8,corr,0.9058223366737366,DLinear,14.77
1.1238726377487185,sz,solar,0.8,data_corr,0.9836475849151612,DLinear,14.77
1.1238726377487185,sz,solar,0.8,rmse,0.4333978891372681,DLinear,14.77
1.1238726377487185,sz,solar,0.8,rse,0.5047362446784973,DLinear,14.77
1.1238726377487185,sz,solar,0.8,mae,0.25620129704475403,DLinear,14.77
1.1238726377487185,sz,solar,0.8,nrmse,0.11709614843130113,DLinear,14.77
1.1346702575683594,swing,solar,0.5,corr,0.8852400779724121,DLinear,5.18
1.1346702575683594,swing,solar,0.5,mae,0.2444269359111786,DLinear,5.18
1.1346702575683594,swing,solar,0.5,data_corr,0.9536796808242798,DLinear,5.18
1.1346702575683594,swing,solar,0.5,nrmse,0.10800019651651382,DLinear,5.18
1.1346702575683594,swing,solar,0.5,rse,0.4655286073684693,DLinear,5.18
1.1346702575683594,swing,solar,0.5,rmse,0.3997318148612976,DLinear,5.18
1.162666916847229,sz,ettm1,0.5,corr,0.9145954251289368,DLinear,18.39
1.162666916847229,sz,ettm1,0.5,rse,0.5096712708473206,DLinear,18.39
1.162666916847229,sz,ettm1,0.5,nrmse,0.08659931272268295,DLinear,18.39
1.162666916847229,sz,ettm1,0.5,mae,0.13516013324260712,DLinear,18.39
1.162666916847229,sz,ettm1,0.5,data_corr,0.9224156141281128,DLinear,18.39
1.162666916847229,sz,ettm1,0.5,rmse,0.1746612787246704,DLinear,18.39
1.1999337673187256,swing,ettm1,0.5,rmse,0.18110081553459167,DLinear,13.45
1.1999337673187256,swing,ettm1,0.5,corr,0.8847491145133972,DLinear,13.45
1.1999337673187256,swing,ettm1,0.5,rse,0.5284621715545654,DLinear,13.45
1.1999337673187256,swing,ettm1,0.5,mae,0.13895723223686218,DLinear,13.45
1.1999337673187256,swing,ettm1,0.5,nrmse,0.08979212492704391,DLinear,13.45
1.1999337673187256,swing,ettm1,0.5,data_corr,0.9025612473487854,DLinear,13.45
1.206373929977417,pmc,belhle02,0.01,nrmse,0.032751478254795074,DLinear,3.15
1.206373929977417,pmc,belhle02,0.01,mae,0.08972834050655365,DLinear,3.15
1.206373929977417,pmc,belhle02,0.01,corr,0.984646499156952,DLinear,3.15
1.206373929977417,pmc,belhle02,0.01,rse,0.17471446096897125,DLinear,3.15
1.206373929977417,pmc,belhle02,0.01,rmse,0.14829325675964355,DLinear,3.15
1.206373929977417,pmc,belhle02,0.01,data_corr,0.9999750256538392,DLinear,3.15
1.3118575811386108,sz,ettm2,0.2,nrmse,0.06152219325304033,DLinear,18.54
1.3118575811386108,sz,ettm2,0.2,rse,0.3354794681072235,DLinear,18.54
1.3118575811386108,sz,ettm2,0.2,rmse,0.2066093534231186,DLinear,18.54
1.3118575811386108,sz,ettm2,0.2,corr,0.943375289440155,DLinear,18.54
1.3118575811386108,sz,ettm2,0.2,data_corr,0.9739961028099059,DLinear,18.54
1.3118575811386108,sz,ettm2,0.2,mae,0.15409298241138458,DLinear,18.54
1.3178571462631226,swing,belhle02,0.01,data_corr,0.9999687075614928,DLinear,1.48
1.3178571462631226,swing,belhle02,0.01,rmse,0.1483502984046936,DLinear,1.48
1.3178571462631226,swing,belhle02,0.01,corr,0.9846358299255372,DLinear,1.48
1.3178571462631226,swing,belhle02,0.01,mae,0.08983977138996124,DLinear,1.48
1.3178571462631226,swing,belhle02,0.01,nrmse,0.032764077186584466,DLinear,1.48
1.3178571462631226,swing,belhle02,0.01,rse,0.1747816801071167,DLinear,1.48
1.3318312168121338,pmc,ettm2,0.25,rmse,0.21564191579818728,DLinear,16.27
1.3318312168121338,pmc,ettm2,0.25,mae,0.1621057540178299,DLinear,16.27
